#### DEBUGLOGFILE is /tmp/tmp.dGNKINnsKO
#### SWEEPTMPFILE is /tmp/tmp.UstmbNgBsC
#### WINDOW_SIZE is 2016, ACK_DELAY is 2419us, PACKET_SIZE is 5 (Mo 20. Jan 13:34:52 CET 2014)
#### WINDOW_SIZE is 720, ACK_DELAY is 3972us, PACKET_SIZE is 14 (Mo 20. Jan 14:07:52 CET 2014)
interrupt rate = 85801.03 +/- 4811.14intr/s
interrupt2 rate = 67922.30 +/- 672.79intr/s
packet rate = 178334.95 +/- 1680.49pckts/s
sent avg = 19.048228 +/- 0.179496MB/s
#### WINDOW_SIZE is 720, ACK_DELAY is 4749us, PACKET_SIZE is 14 (Mo 20. Jan 14:08:17 CET 2014)
interrupt rate = 73057.63 +/- 1554.56intr/s
interrupt2 rate = 67746.86 +/- 856.30intr/s
packet rate = 149740.39 +/- 319.56pckts/s
sent avg = 15.993999 +/- 0.034133MB/s
#### WINDOW_SIZE is 720, ACK_DELAY is 5526us, PACKET_SIZE is 14 (Mo 20. Jan 14:08:41 CET 2014)
interrupt rate = 62449.55 +/- 1838.86intr/s
interrupt2 rate = 67923.36 +/- 530.15intr/s
packet rate = 128927.56 +/- 47.27pckts/s
sent avg = 13.770949 +/- 0.005049MB/s
#### WINDOW_SIZE is 720, ACK_DELAY is 6303us, PACKET_SIZE is 14 (Mo 20. Jan 14:09:05 CET 2014)
interrupt rate = 55332.11 +/- 1804.45intr/s
interrupt2 rate = 67897.48 +/- 1214.32intr/s
packet rate = 113178.04 +/- 27.12pckts/s
sent avg = 12.088719 +/- 0.002897MB/s
#### WINDOW_SIZE is 720, ACK_DELAY is 7080us, PACKET_SIZE is 14 (Mo 20. Jan 14:09:30 CET 2014)
interrupt rate = 49169.67 +/- 1854.83intr/s
interrupt2 rate = 68017.64 +/- 576.53intr/s
packet rate = 100862.71 +/- 2009.46pckts/s
sent avg = 10.773300 +/- 0.214633MB/s
#### WINDOW_SIZE is 720, ACK_DELAY is 7857us, PACKET_SIZE is 14 (Mo 20. Jan 14:09:54 CET 2014)
interrupt rate = 44685.12 +/- 1600.06intr/s
interrupt2 rate = 68211.41 +/- 509.66intr/s
packet rate = 90956.91 +/- 13.82pckts/s
sent avg = 9.715246 +/- 0.001476MB/s
#### WINDOW_SIZE is 720, ACK_DELAY is 8634us, PACKET_SIZE is 14 (Mo 20. Jan 14:10:18 CET 2014)
interrupt rate = 40676.46 +/- 1339.26intr/s
interrupt2 rate = 68242.18 +/- 290.10intr/s
packet rate = 82827.85 +/- 11.68pckts/s
sent avg = 8.846969 +/- 0.001248MB/s
#### WINDOW_SIZE is 672, ACK_DELAY is 806us, PACKET_SIZE is 15 (Mo 20. Jan 14:10:43 CET 2014)
interrupt rate = 149640.28 +/- 8722.42intr/s
interrupt2 rate = 70015.91 +/- 1726.31intr/s
packet rate = 322318.20 +/- 47262.33pckts/s
sent avg = 36.886391 +/- 5.408745MB/s
#### WINDOW_SIZE is 672, ACK_DELAY is 1531us, PACKET_SIZE is 15 (Mo 20. Jan 14:11:07 CET 2014)
interrupt rate = 146018.28 +/- 6476.26intr/s
interrupt2 rate = 71143.46 +/- 1098.09intr/s
packet rate = 292503.61 +/- 35472.36pckts/s
sent avg = 33.474382 +/- 4.059489MB/s
#### WINDOW_SIZE is 672, ACK_DELAY is 2256us, PACKET_SIZE is 15 (Mo 20. Jan 14:11:31 CET 2014)
interrupt rate = 137682.89 +/- 7317.87intr/s
interrupt2 rate = 69861.28 +/- 1654.75intr/s
packet rate = 286962.00 +/- 5536.25pckts/s
sent avg = 32.840195 +/- 0.633574MB/s
#### WINDOW_SIZE is 672, ACK_DELAY is 2981us, PACKET_SIZE is 15 (Mo 20. Jan 14:11:56 CET 2014)
interrupt rate = 138032.89 +/- 19925.30intr/s
interrupt2 rate = 17877.94 +/- 29733.74intr/s
packet rate = 220465.32 +/- 3636.08pckts/s
sent avg = 25.230254 +/- 0.416117MB/s
#### WINDOW_SIZE is 672, ACK_DELAY is 3706us, PACKET_SIZE is 15 (Mo 20. Jan 14:12:20 CET 2014)
interrupt rate = 86785.75 +/- 3752.70intr/s
interrupt2 rate = 67788.45 +/- 643.42intr/s
packet rate = 177928.34 +/- 2300.12pckts/s
sent avg = 20.362283 +/- 0.263228MB/s
#### WINDOW_SIZE is 672, ACK_DELAY is 4431us, PACKET_SIZE is 15 (Mo 20. Jan 14:12:44 CET 2014)
interrupt rate = 73184.70 +/- 1362.08intr/s
interrupt2 rate = 67806.91 +/- 326.57intr/s
packet rate = 149713.97 +/- 351.90pckts/s
sent avg = 17.133404 +/- 0.040272MB/s
#### WINDOW_SIZE is 672, ACK_DELAY is 5156us, PACKET_SIZE is 15 (Mo 20. Jan 14:13:10 CET 2014)
interrupt rate = 63224.35 +/- 1815.82intr/s
interrupt2 rate = 67759.88 +/- 1312.64intr/s
packet rate = 128896.19 +/- 108.07pckts/s
sent avg = 14.750999 +/- 0.012367MB/s
#### WINDOW_SIZE is 672, ACK_DELAY is 5881us, PACKET_SIZE is 15 (Mo 20. Jan 14:13:34 CET 2014)
interrupt rate = 55672.72 +/- 1434.94intr/s
interrupt2 rate = 67955.63 +/- 561.06intr/s
packet rate = 113108.42 +/- 381.55pckts/s
sent avg = 12.944231 +/- 0.043665MB/s
#### WINDOW_SIZE is 672, ACK_DELAY is 6606us, PACKET_SIZE is 15 (Mo 20. Jan 14:13:58 CET 2014)
interrupt rate = 49885.05 +/- 1695.27intr/s
interrupt2 rate = 68015.13 +/- 788.85intr/s
packet rate = 100849.58 +/- 1543.56pckts/s
sent avg = 11.541319 +/- 0.176647MB/s
#### WINDOW_SIZE is 672, ACK_DELAY is 7331us, PACKET_SIZE is 15 (Mo 20. Jan 14:14:23 CET 2014)
interrupt rate = 44862.18 +/- 1322.25intr/s
interrupt2 rate = 68103.79 +/- 534.89intr/s
packet rate = 90946.95 +/- 19.07pckts/s
sent avg = 10.408052 +/- 0.002183MB/s
#### WINDOW_SIZE is 672, ACK_DELAY is 8056us, PACKET_SIZE is 15 (Mo 20. Jan 14:14:48 CET 2014)
interrupt rate = 40957.68 +/- 1565.21intr/s
interrupt2 rate = 68095.92 +/- 634.14intr/s
packet rate = 82824.07 +/- 778.76pckts/s
sent avg = 9.478463 +/- 0.089122MB/s
#### WINDOW_SIZE is 630, ACK_DELAY is 756us, PACKET_SIZE is 16 (Mo 20. Jan 14:15:13 CET 2014)
interrupt rate = 144907.37 +/- 5616.17intr/s
interrupt2 rate = 70993.55 +/- 1482.41intr/s
packet rate = 289998.46 +/- 35401.55pckts/s
sent avg = 35.400202 +/- 4.321478MB/s
#### WINDOW_SIZE is 630, ACK_DELAY is 1436us, PACKET_SIZE is 16 (Mo 20. Jan 14:15:38 CET 2014)
interrupt rate = 146541.30 +/- 7971.64intr/s
interrupt2 rate = 71121.06 +/- 1071.79intr/s
packet rate = 298108.98 +/- 37898.59pckts/s
sent avg = 36.390256 +/- 4.626293MB/s
#### WINDOW_SIZE is 630, ACK_DELAY is 2116us, PACKET_SIZE is 16 (Mo 20. Jan 14:16:02 CET 2014)
interrupt rate = 141023.18 +/- 4677.73intr/s
interrupt2 rate = 70674.99 +/- 1478.76intr/s
packet rate = 280734.74 +/- 7835.56pckts/s
sent avg = 34.269377 +/- 0.956489MB/s
#### WINDOW_SIZE is 630, ACK_DELAY is 2796us, PACKET_SIZE is 16 (Mo 20. Jan 14:16:26 CET 2014)
interrupt rate = 107556.05 +/- 3177.86intr/s
interrupt2 rate = 67617.34 +/- 626.90intr/s
packet rate = 221089.62 +/- 2763.46pckts/s
sent avg = 26.988480 +/- 0.337336MB/s
#### WINDOW_SIZE is 630, ACK_DELAY is 3476us, PACKET_SIZE is 16 (Mo 20. Jan 14:16:52 CET 2014)
interrupt rate = 87189.73 +/- 3795.98intr/s
interrupt2 rate = 68027.16 +/- 468.32intr/s
packet rate = 177369.11 +/- 2582.11pckts/s
sent avg = 21.651503 +/- 0.315199MB/s
#### WINDOW_SIZE is 630, ACK_DELAY is 4156us, PACKET_SIZE is 16 (Mo 20. Jan 14:17:16 CET 2014)
interrupt rate = 73498.57 +/- 2678.29intr/s
interrupt2 rate = 67872.33 +/- 1136.75intr/s
packet rate = 149532.95 +/- 378.00pckts/s
sent avg = 18.253534 +/- 0.046142MB/s
#### WINDOW_SIZE is 630, ACK_DELAY is 4836us, PACKET_SIZE is 16 (Mo 20. Jan 14:17:40 CET 2014)
interrupt rate = 63288.56 +/- 1370.70intr/s
interrupt2 rate = 67908.06 +/- 459.92intr/s
packet rate = 128772.75 +/- 54.41pckts/s
sent avg = 15.719330 +/- 0.006642MB/s
#### WINDOW_SIZE is 630, ACK_DELAY is 5516us, PACKET_SIZE is 16 (Mo 20. Jan 14:18:05 CET 2014)
interrupt rate = 55733.23 +/- 908.81intr/s
interrupt2 rate = 67895.22 +/- 626.71intr/s
packet rate = 113041.59 +/- 178.46pckts/s
sent avg = 13.799022 +/- 0.021785MB/s
#### WINDOW_SIZE is 630, ACK_DELAY is 6196us, PACKET_SIZE is 16 (Mo 20. Jan 14:18:29 CET 2014)
interrupt rate = 50374.44 +/- 1235.21intr/s
interrupt2 rate = 68076.13 +/- 573.36intr/s
packet rate = 100752.04 +/- 22.95pckts/s
sent avg = 12.298833 +/- 0.002801MB/s
#### WINDOW_SIZE is 630, ACK_DELAY is 6876us, PACKET_SIZE is 16 (Mo 20. Jan 14:18:53 CET 2014)
interrupt rate = 45365.27 +/- 1428.34intr/s
interrupt2 rate = 67809.10 +/- 936.82intr/s
packet rate = 90871.10 +/- 134.54pckts/s
sent avg = 11.092664 +/- 0.016424MB/s
#### WINDOW_SIZE is 630, ACK_DELAY is 7556us, PACKET_SIZE is 16 (Mo 20. Jan 14:19:18 CET 2014)
interrupt rate = 41102.25 +/- 966.58intr/s
interrupt2 rate = 68012.83 +/- 919.31intr/s
packet rate = 82755.98 +/- 39.86pckts/s
sent avg = 10.102048 +/- 0.004865MB/s
#### WINDOW_SIZE is 560, ACK_DELAY is 672us, PACKET_SIZE is 18 (Mo 20. Jan 14:19:42 CET 2014)
interrupt rate = 143818.47 +/- 2998.84intr/s
interrupt2 rate = 71201.92 +/- 1232.30intr/s
packet rate = 283316.77 +/- 24999.16pckts/s
sent avg = 38.907638 +/- 3.433112MB/s
#### WINDOW_SIZE is 560, ACK_DELAY is 1276us, PACKET_SIZE is 18 (Mo 20. Jan 14:20:08 CET 2014)
interrupt rate = 143847.60 +/- 778.65intr/s
interrupt2 rate = 71546.97 +/- 166.46intr/s
packet rate = 275993.51 +/- 9022.10pckts/s
sent avg = 37.901941 +/- 1.238996MB/s
#### WINDOW_SIZE is 560, ACK_DELAY is 1880us, PACKET_SIZE is 18 (Mo 20. Jan 14:20:33 CET 2014)
interrupt rate = 143858.70 +/- 1254.80intr/s
interrupt2 rate = 71539.60 +/- 538.81intr/s
packet rate = 275884.47 +/- 12188.08pckts/s
sent avg = 37.886966 +/- 1.673778MB/s
#### WINDOW_SIZE is 560, ACK_DELAY is 2484us, PACKET_SIZE is 18 (Mo 20. Jan 14:20:58 CET 2014)
interrupt rate = 105890.14 +/- 2830.91intr/s
interrupt2 rate = 67467.83 +/- 1100.06intr/s
packet rate = 220711.29 +/- 767.75pckts/s
sent avg = 30.310084 +/- 0.105434MB/s
#### WINDOW_SIZE is 560, ACK_DELAY is 3088us, PACKET_SIZE is 18 (Mo 20. Jan 14:21:22 CET 2014)
interrupt rate = 86784.85 +/- 3909.52intr/s
interrupt2 rate = 67760.26 +/- 1426.68intr/s
packet rate = 177502.66 +/- 2207.06pckts/s
sent avg = 24.376281 +/- 0.303094MB/s
#### WINDOW_SIZE is 560, ACK_DELAY is 3692us, PACKET_SIZE is 18 (Mo 20. Jan 14:21:46 CET 2014)
interrupt rate = 73457.30 +/- 2301.66intr/s
interrupt2 rate = 68060.39 +/- 524.52intr/s
packet rate = 149164.10 +/- 1091.52pckts/s
sent avg = 20.484572 +/- 0.149898MB/s
#### WINDOW_SIZE is 560, ACK_DELAY is 4296us, PACKET_SIZE is 18 (Mo 20. Jan 14:22:11 CET 2014)
interrupt rate = 62430.86 +/- 1382.69intr/s
interrupt2 rate = 67993.39 +/- 585.37intr/s
packet rate = 128722.98 +/- 467.50pckts/s
sent avg = 17.677411 +/- 0.064201MB/s
#### WINDOW_SIZE is 560, ACK_DELAY is 4900us, PACKET_SIZE is 18 (Mo 20. Jan 14:22:35 CET 2014)
interrupt rate = 55522.51 +/- 714.82intr/s
interrupt2 rate = 67851.41 +/- 585.69intr/s
packet rate = 113017.55 +/- 25.53pckts/s
sent avg = 15.520598 +/- 0.003506MB/s
#### WINDOW_SIZE is 560, ACK_DELAY is 5504us, PACKET_SIZE is 18 (Mo 20. Jan 14:22:59 CET 2014)
interrupt rate = 49230.76 +/- 1021.26intr/s
interrupt2 rate = 67821.97 +/- 824.86intr/s
packet rate = 100728.73 +/- 166.44pckts/s
sent avg = 13.832986 +/- 0.022857MB/s
#### WINDOW_SIZE is 560, ACK_DELAY is 6108us, PACKET_SIZE is 18 (Mo 20. Jan 14:23:23 CET 2014)
interrupt rate = 44815.57 +/- 1301.03intr/s
interrupt2 rate = 67755.59 +/- 1377.17intr/s
packet rate = 90841.78 +/- 73.09pckts/s
sent avg = 12.475219 +/- 0.010037MB/s
#### WINDOW_SIZE is 560, ACK_DELAY is 6712us, PACKET_SIZE is 18 (Mo 20. Jan 14:23:48 CET 2014)
interrupt rate = 40695.91 +/- 1117.82intr/s
interrupt2 rate = 68126.94 +/- 553.57intr/s
packet rate = 82754.00 +/- 15.88pckts/s
sent avg = 11.364533 +/- 0.002181MB/s
#### WINDOW_SIZE is 504, ACK_DELAY is 604us, PACKET_SIZE is 20 (Mo 20. Jan 14:24:12 CET 2014)
interrupt rate = 145467.68 +/- 6268.31intr/s
interrupt2 rate = 70966.76 +/- 880.31intr/s
packet rate = 291226.82 +/- 42834.91pckts/s
sent avg = 44.437686 +/- 6.536088MB/s
#### WINDOW_SIZE is 504, ACK_DELAY is 1148us, PACKET_SIZE is 20 (Mo 20. Jan 14:24:36 CET 2014)
interrupt rate = 143821.19 +/- 2332.35intr/s
interrupt2 rate = 71425.68 +/- 651.79intr/s
packet rate = 276163.68 +/- 20070.74pckts/s
sent avg = 42.139233 +/- 3.062551MB/s
#### WINDOW_SIZE is 504, ACK_DELAY is 1692us, PACKET_SIZE is 20 (Mo 20. Jan 14:25:01 CET 2014)
interrupt rate = 141828.34 +/- 5231.77intr/s
interrupt2 rate = 71056.89 +/- 1122.72intr/s
packet rate = 277386.04 +/- 12717.51pckts/s
sent avg = 42.325751 +/- 1.940538MB/s
#### WINDOW_SIZE is 504, ACK_DELAY is 2236us, PACKET_SIZE is 20 (Mo 20. Jan 14:25:25 CET 2014)
interrupt rate = 105854.39 +/- 3292.02intr/s
interrupt2 rate = 67546.68 +/- 1325.65intr/s
packet rate = 220257.83 +/- 1027.45pckts/s
sent avg = 33.608678 +/- 0.156777MB/s
#### WINDOW_SIZE is 504, ACK_DELAY is 2780us, PACKET_SIZE is 20 (Mo 20. Jan 14:25:49 CET 2014)
interrupt rate = 86064.36 +/- 2386.84intr/s
interrupt2 rate = 67882.86 +/- 699.62intr/s
packet rate = 177601.87 +/- 2259.95pckts/s
sent avg = 27.099894 +/- 0.344841MB/s
#### WINDOW_SIZE is 504, ACK_DELAY is 3324us, PACKET_SIZE is 20 (Mo 20. Jan 14:26:14 CET 2014)
interrupt rate = 73320.95 +/- 1922.43intr/s
interrupt2 rate = 67985.31 +/- 642.54intr/s
packet rate = 148932.94 +/- 1047.35pckts/s
sent avg = 22.725363 +/- 0.159813MB/s
#### WINDOW_SIZE is 504, ACK_DELAY is 3868us, PACKET_SIZE is 20 (Mo 20. Jan 14:26:38 CET 2014)
interrupt rate = 63139.88 +/- 2332.33intr/s
interrupt2 rate = 68186.68 +/- 450.52intr/s
packet rate = 128528.55 +/- 74.14pckts/s
sent avg = 19.611900 +/- 0.011313MB/s
#### WINDOW_SIZE is 504, ACK_DELAY is 4412us, PACKET_SIZE is 20 (Mo 20. Jan 14:27:02 CET 2014)
interrupt rate = 55217.65 +/- 930.32intr/s
interrupt2 rate = 68014.39 +/- 577.06intr/s
packet rate = 112865.09 +/- 24.40pckts/s
sent avg = 17.221846 +/- 0.003722MB/s
#### WINDOW_SIZE is 504, ACK_DELAY is 4956us, PACKET_SIZE is 20 (Mo 20. Jan 14:27:27 CET 2014)
interrupt rate = 49382.38 +/- 910.24intr/s
interrupt2 rate = 67998.90 +/- 1028.23intr/s
packet rate = 100604.87 +/- 23.04pckts/s
sent avg = 15.351085 +/- 0.003515MB/s
#### WINDOW_SIZE is 504, ACK_DELAY is 5500us, PACKET_SIZE is 20 (Mo 20. Jan 14:27:51 CET 2014)
interrupt rate = 44245.14 +/- 825.77intr/s
interrupt2 rate = 67980.51 +/- 605.34intr/s
packet rate = 90769.27 +/- 1015.36pckts/s
sent avg = 13.850291 +/- 0.154931MB/s
#### WINDOW_SIZE is 504, ACK_DELAY is 6044us, PACKET_SIZE is 20 (Mo 20. Jan 14:28:15 CET 2014)
interrupt rate = 40967.84 +/- 797.47intr/s
interrupt2 rate = 67962.81 +/- 723.75intr/s
packet rate = 82639.10 +/- 19.68pckts/s
sent avg = 12.609726 +/- 0.003003MB/s
#### WINDOW_SIZE is 480, ACK_DELAY is 576us, PACKET_SIZE is 21 (Mo 20. Jan 14:28:40 CET 2014)
interrupt rate = 144813.25 +/- 5486.72intr/s
interrupt2 rate = 71206.21 +/- 918.13intr/s
packet rate = 287668.74 +/- 30896.68pckts/s
sent avg = 46.089504 +/- 4.950181MB/s
#### WINDOW_SIZE is 480, ACK_DELAY is 1094us, PACKET_SIZE is 21 (Mo 20. Jan 14:29:05 CET 2014)
interrupt rate = 144972.00 +/- 4447.61intr/s
interrupt2 rate = 71304.77 +/- 730.40intr/s
packet rate = 285751.78 +/- 32328.17pckts/s
sent avg = 45.782375 +/- 5.179531MB/s
#### WINDOW_SIZE is 480, ACK_DELAY is 1612us, PACKET_SIZE is 21 (Mo 20. Jan 14:29:29 CET 2014)
interrupt rate = 141347.97 +/- 5927.53intr/s
interrupt2 rate = 70848.27 +/- 1864.30intr/s
packet rate = 279178.87 +/- 9989.12pckts/s
sent avg = 44.729281 +/- 1.600429MB/s
#### WINDOW_SIZE is 480, ACK_DELAY is 2130us, PACKET_SIZE is 21 (Mo 20. Jan 14:29:54 CET 2014)
interrupt rate = 104800.09 +/- 5124.06intr/s
interrupt2 rate = 67954.73 +/- 656.37intr/s
packet rate = 219240.54 +/- 3293.54pckts/s
sent avg = 35.126124 +/- 0.527681MB/s
#### WINDOW_SIZE is 480, ACK_DELAY is 2648us, PACKET_SIZE is 21 (Mo 20. Jan 14:30:20 CET 2014)
interrupt rate = 86348.63 +/- 2310.28intr/s
interrupt2 rate = 67832.46 +/- 441.11intr/s
packet rate = 177814.41 +/- 1943.75pckts/s
sent avg = 28.488943 +/- 0.311422MB/s
#### WINDOW_SIZE is 480, ACK_DELAY is 3166us, PACKET_SIZE is 21 (Mo 20. Jan 14:30:45 CET 2014)
interrupt rate = 99838.79 +/- 3570.96intr/s
interrupt2 rate = 0.00 +/- 0.00intr/s
packet rate = 149270.32 +/- 2113.11pckts/s
sent avg = 23.915685 +/- 0.338557MB/s
#### WINDOW_SIZE is 480, ACK_DELAY is 3684us, PACKET_SIZE is 21 (Mo 20. Jan 14:31:09 CET 2014)
interrupt rate = 63516.41 +/- 2016.54intr/s
interrupt2 rate = 68128.30 +/- 522.66intr/s
packet rate = 128453.78 +/- 79.97pckts/s
sent avg = 20.580515 +/- 0.012813MB/s
#### WINDOW_SIZE is 480, ACK_DELAY is 4202us, PACKET_SIZE is 21 (Mo 20. Jan 14:31:33 CET 2014)
interrupt rate = 55479.69 +/- 1379.64intr/s
interrupt2 rate = 68057.39 +/- 1168.45intr/s
packet rate = 112802.27 +/- 193.15pckts/s
sent avg = 18.072873 +/- 0.030946MB/s
#### WINDOW_SIZE is 480, ACK_DELAY is 4720us, PACKET_SIZE is 21 (Mo 20. Jan 14:31:57 CET 2014)
interrupt rate = 50030.46 +/- 658.67intr/s
interrupt2 rate = 67892.69 +/- 595.58intr/s
packet rate = 100557.80 +/- 24.77pckts/s
sent avg = 16.111098 +/- 0.003969MB/s
#### WINDOW_SIZE is 480, ACK_DELAY is 5238us, PACKET_SIZE is 21 (Mo 20. Jan 14:32:22 CET 2014)
interrupt rate = 44391.91 +/- 721.49intr/s
interrupt2 rate = 67723.44 +/- 848.20intr/s
packet rate = 90706.70 +/- 19.91pckts/s
sent avg = 14.532781 +/- 0.003190MB/s
#### WINDOW_SIZE is 480, ACK_DELAY is 5756us, PACKET_SIZE is 21 (Mo 20. Jan 14:32:46 CET 2014)
interrupt rate = 40461.79 +/- 744.93intr/s
interrupt2 rate = 68286.34 +/- 329.51intr/s
packet rate = 82619.42 +/- 17.25pckts/s
sent avg = 13.237059 +/- 0.002764MB/s
#### WINDOW_SIZE is 420, ACK_DELAY is 504us, PACKET_SIZE is 24 (Mo 20. Jan 14:33:10 CET 2014)
interrupt rate = 146547.09 +/- 5957.41intr/s
interrupt2 rate = 70545.07 +/- 1806.47intr/s
packet rate = 303923.75 +/- 43616.73pckts/s
sent avg = 55.650101 +/- 7.986462MB/s
#### WINDOW_SIZE is 420, ACK_DELAY is 957us, PACKET_SIZE is 24 (Mo 20. Jan 14:33:35 CET 2014)
interrupt rate = 144738.52 +/- 4465.58intr/s
interrupt2 rate = 71010.22 +/- 1877.34intr/s
packet rate = 289697.19 +/- 30237.65pckts/s
sent avg = 53.045139 +/- 5.536679MB/s
#### WINDOW_SIZE is 420, ACK_DELAY is 1410us, PACKET_SIZE is 24 (Mo 20. Jan 14:33:59 CET 2014)
interrupt rate = 139401.77 +/- 7601.09intr/s
interrupt2 rate = 70293.99 +/- 2107.29intr/s
packet rate = 281795.86 +/- 5610.05pckts/s
sent avg = 51.598363 +/- 1.027230MB/s
#### WINDOW_SIZE is 420, ACK_DELAY is 1863us, PACKET_SIZE is 24 (Mo 20. Jan 14:34:23 CET 2014)
interrupt rate = 104802.38 +/- 3240.44intr/s
interrupt2 rate = 67681.92 +/- 430.22intr/s
packet rate = 219399.11 +/- 1631.86pckts/s
sent avg = 40.173176 +/- 0.298803MB/s
#### WINDOW_SIZE is 420, ACK_DELAY is 2316us, PACKET_SIZE is 24 (Mo 20. Jan 14:34:49 CET 2014)
interrupt rate = 86512.70 +/- 1917.25intr/s
interrupt2 rate = 67611.65 +/- 966.31intr/s
packet rate = 177493.43 +/- 126.83pckts/s
sent avg = 32.500018 +/- 0.023223MB/s
#### WINDOW_SIZE is 420, ACK_DELAY is 2769us, PACKET_SIZE is 24 (Mo 20. Jan 14:35:13 CET 2014)
interrupt rate = 72694.55 +/- 1243.53intr/s
interrupt2 rate = 67168.25 +/- 1296.85intr/s
packet rate = 148770.15 +/- 1111.72pckts/s
sent avg = 27.240629 +/- 0.203562MB/s
#### WINDOW_SIZE is 420, ACK_DELAY is 3222us, PACKET_SIZE is 24 (Mo 20. Jan 14:35:40 CET 2014)
interrupt rate = 62513.15 +/- 2793.25intr/s
interrupt2 rate = 68177.24 +/- 1191.24intr/s
packet rate = 128286.97 +/- 124.31pckts/s
sent avg = 23.490045 +/- 0.022761MB/s
#### WINDOW_SIZE is 420, ACK_DELAY is 3675us, PACKET_SIZE is 24 (Mo 20. Jan 14:36:04 CET 2014)
interrupt rate = 56117.29 +/- 928.04intr/s
interrupt2 rate = 68145.81 +/- 539.52intr/s
packet rate = 112706.35 +/- 49.45pckts/s
sent avg = 20.637148 +/- 0.009054MB/s
#### WINDOW_SIZE is 420, ACK_DELAY is 4128us, PACKET_SIZE is 24 (Mo 20. Jan 14:36:28 CET 2014)
interrupt rate = 49812.24 +/- 815.94intr/s
interrupt2 rate = 68176.28 +/- 231.75intr/s
packet rate = 100481.21 +/- 24.63pckts/s
sent avg = 18.398658 +/- 0.004510MB/s
#### WINDOW_SIZE is 420, ACK_DELAY is 4581us, PACKET_SIZE is 24 (Mo 20. Jan 14:36:53 CET 2014)
interrupt rate = 44708.90 +/- 733.29intr/s
interrupt2 rate = 67955.44 +/- 717.23intr/s
packet rate = 90651.91 +/- 20.43pckts/s
sent avg = 16.598861 +/- 0.003741MB/s
#### WINDOW_SIZE is 420, ACK_DELAY is 5034us, PACKET_SIZE is 24 (Mo 20. Jan 14:37:17 CET 2014)
interrupt rate = 40630.89 +/- 479.53intr/s
interrupt2 rate = 68076.61 +/- 285.57intr/s
packet rate = 82578.44 +/- 18.29pckts/s
sent avg = 15.120564 +/- 0.003349MB/s
#### WINDOW_SIZE is 360, ACK_DELAY is 432us, PACKET_SIZE is 28 (Mo 20. Jan 14:37:41 CET 2014)
interrupt rate = 143269.80 +/- 2790.53intr/s
interrupt2 rate = 71326.93 +/- 828.89intr/s
packet rate = 279229.37 +/- 23779.81pckts/s
sent avg = 59.649828 +/- 5.079916MB/s
#### WINDOW_SIZE is 360, ACK_DELAY is 820us, PACKET_SIZE is 28 (Mo 20. Jan 14:38:05 CET 2014)
interrupt rate = 149177.74 +/- 9088.53intr/s
interrupt2 rate = 70649.02 +/- 1281.91intr/s
packet rate = 311368.01 +/- 45050.48pckts/s
sent avg = 66.515384 +/- 9.623820MB/s
#### WINDOW_SIZE is 360, ACK_DELAY is 1208us, PACKET_SIZE is 28 (Mo 20. Jan 14:38:31 CET 2014)
interrupt rate = 133113.78 +/- 5741.88intr/s
interrupt2 rate = 68660.35 +/- 735.03intr/s
packet rate = 287398.92 +/- 1886.10pckts/s
sent avg = 61.395032 +/- 0.402914MB/s
#### WINDOW_SIZE is 360, ACK_DELAY is 1596us, PACKET_SIZE is 28 (Mo 20. Jan 14:38:55 CET 2014)
interrupt rate = 105488.59 +/- 5339.02intr/s
interrupt2 rate = 67732.55 +/- 805.52intr/s
packet rate = 217256.74 +/- 4234.25pckts/s
sent avg = 46.411048 +/- 0.904533MB/s
#### WINDOW_SIZE is 360, ACK_DELAY is 1984us, PACKET_SIZE is 28 (Mo 20. Jan 14:39:20 CET 2014)
interrupt rate = 85430.97 +/- 4440.11intr/s
interrupt2 rate = 68079.18 +/- 628.05intr/s
packet rate = 176489.21 +/- 3167.36pckts/s
sent avg = 37.702163 +/- 0.676622MB/s
#### WINDOW_SIZE is 360, ACK_DELAY is 2372us, PACKET_SIZE is 28 (Mo 20. Jan 14:39:44 CET 2014)
interrupt rate = 72550.39 +/- 2187.94intr/s
interrupt2 rate = 67068.61 +/- 1745.42intr/s
packet rate = 148612.36 +/- 195.29pckts/s
sent avg = 31.747026 +/- 0.041719MB/s
#### WINDOW_SIZE is 360, ACK_DELAY is 2760us, PACKET_SIZE is 28 (Mo 20. Jan 14:40:08 CET 2014)
interrupt rate = 63206.62 +/- 890.51intr/s
interrupt2 rate = 67670.35 +/- 904.28intr/s
packet rate = 128037.38 +/- 801.73pckts/s
sent avg = 27.351736 +/- 0.171268MB/s
#### WINDOW_SIZE is 360, ACK_DELAY is 3148us, PACKET_SIZE is 28 (Mo 20. Jan 14:40:34 CET 2014)
interrupt rate = 56569.50 +/- 1939.94intr/s
interrupt2 rate = 68172.76 +/- 690.98intr/s
packet rate = 112510.68 +/- 496.13pckts/s
sent avg = 24.034874 +/- 0.105984MB/s
#### WINDOW_SIZE is 360, ACK_DELAY is 3536us, PACKET_SIZE is 28 (Mo 20. Jan 14:40:59 CET 2014)
interrupt rate = 49900.78 +/- 882.06intr/s
interrupt2 rate = 68173.99 +/- 327.61intr/s
packet rate = 100383.13 +/- 31.03pckts/s
sent avg = 21.444150 +/- 0.006629MB/s
